symbol_name,img_path,bbox,conf
test/synth/src/symbols/nora_001.png,test/split_pngs/여민락_daegeum_2130.png,"(39, 70, 55, 100)",0.99969906
test/synth/src/symbols/nora_002.png,test/split_pngs/평조회상-상령산_haegeum_60.png,"(39, 76, 61, 103)",0.99983007
test/synth/src/symbols/nora_003.png,test/split_pngs/남창우조-삼수대엽_piri_134.png,"(40, 94, 60, 124)",0.99973184
test/synth/src/symbols/nora_004.png,test/split_pngs/독주곡-상령산_piri_170.png,"(61, 91, 85, 126)",0.999465
test/synth/src/symbols/noraneuni_001.png,test/split_pngs/자진한잎-경풍년-변조두거_daegeum_182.png,"(12, 8, 35, 43)",0.9997355
test/synth/src/symbols/norino_001.png,test/split_pngs/남창우조-두거_daegeum_121.png,"(83, 53, 104, 73)",0.99948275
test/synth/src/symbols/pizzicato_001.png,test/split_pngs/여창계면-중거2_geomungo_215.png,"(78, 96, 94, 120)",0.9996125
test/synth/src/symbols/pizzicato_002.png,test/split_pngs/영산회상-군악_geomungo_317.png,"(75, 35, 91, 59)",0.99931335
test/synth/src/symbols/pizzicato_003.png,test/split_pngs/밑도드리_geomungo_149.png,"(69, 54, 98, 88)",0.9995922
test/synth/src/symbols/pizzicato_004.png,test/split_pngs/여민락_geomungo_2558.png,"(72, 27, 96, 70)",0.99533165
test/synth/src/symbols/pizzicato_005.png,test/split_pngs/여민락_geomungo_791.png,"(60, 32, 84, 76)",0.90834486
test/synth/src/symbols/pizzicato_006.png,test/split_pngs/천년만세-우조가락도드리_geomungo_416.png,"(71, 21, 95, 70)",0.99482566
test/synth/src/symbols/pizzicato_007.png,test/split_pngs/평조회상-상령산_geomungo_64.png,"(75, 74, 98, 116)",0.99987715
test/synth/src/symbols/pizzicato_008.png,test/split_pngs/여창계면-편수대엽_geomungo_12.png,"(76, 88, 92, 128)",0.80931664
test/synth/src/symbols/pizzicato_009.png,test/split_pngs/현악취타-수요남극지곡_geomungo_181.png,"(73, 97, 97, 142)",0.99985343
test/synth/src/symbols/pizzicato_010.png,test/split_pngs/남창우조-삼수대엽_geomungo_220.png,"(73, 52, 99, 92)",0.9996124
test/synth/src/symbols/push_001.png,test/split_pngs/여민락_daegeum_282.png,"(74, 59, 90, 80)",0.9996019
test/synth/src/symbols/push_002.png,test/split_pngs/남창우조-중거_haegeum_141.png,"(78, 63, 91, 85)",0.99995065
test/synth/src/symbols/push_003.png,test/split_pngs/평조회상-군악_gayageum_446.png,"(79, 54, 94, 81)",0.9997086
test/synth/src/symbols/push_004.png,test/split_pngs/밑도드리_ajaeng_300.png,"(79, 105, 91, 127)",0.9999194
test/synth/src/symbols/push_005.png,test/split_pngs/밑도드리_ajaeng_300.png,"(79, 105, 91, 127)",0.99992085
test/synth/src/symbols/repeat_001.png,test/split_pngs/여민락_daegeum_167.png,"(47, 53, 56, 72)",0.99953175
test/synth/src/symbols/repeat_002.png,test/split_pngs/평조회상-상령산_daegeum_60.png,"(66, 90, 80, 103)",0.9994757
test/synth/src/symbols/repeat_003.png,test/split_pngs/수제천_daegeum_114.png,"(44, 82, 59, 99)",0.9993874
test/synth/src/symbols/ri_001.png,test/split_pngs/여민락_daegeum_301.png,"(68, 52, 83, 69)",0.99966663
test/synth/src/symbols/ri_002.png,test/split_pngs/영산회상-타령_haegeum_127.png,"(61, 48, 82, 75)",0.99995756
test/synth/src/symbols/ri_003.png,test/split_pngs/평조회상-타령_haegeum_127.png,"(49, 46, 79, 72)",0.99977624
test/synth/src/symbols/ri_004.png,test/split_pngs/동동_haegeum_62.png,"(64, 47, 84, 73)",0.99991196
test/synth/src/symbols/ri_005.png,test/split_pngs/여민락_piri_2143.png,"(66, 44, 88, 67)",0.99893254
test/synth/src/symbols/ro_001.png,test/split_pngs/자진한잎-수룡음-편2_daegeum_54.png,"(70, 64, 88, 84)",0.9126914
test/synth/src/symbols/roll-str_001.png,test/split_pngs/밑도드리_geomungo_278.png,"(75, 12, 94, 40)",0.9994773
test/synth/src/symbols/roll-str_002.png,test/split_pngs/밑도드리_geomungo_195.png,"(73, 51, 101, 86)",0.99955636
test/synth/src/symbols/roll-str_003.png,test/split_pngs/영산회상-상현도드리_geomungo_198.png,"(73, 59, 94, 108)",0.992534
test/synth/src/symbols/roll_001.png,test/split_pngs/여민락_daegeum_40.png,"(77, 15, 89, 35)",0.99953395
test/synth/src/symbols/shake-rep_001.png,test/split_pngs/여민락_ajaeng_89.png,"(38, 42, 67, 81)",0.9993278
test/synth/src/symbols/shake-rep_003.png,test/split_pngs/관악영산회상-중령산_ajaeng_31.png,"(34, 38, 61, 78)",0.99966466
test/synth/src/symbols/shake-rep_004.png,test/split_pngs/관악영산회상-중령산_ajaeng_77.png,"(39, 39, 68, 78)",0.99971193
test/synth/src/symbols/shake-rep_005.png,test/split_pngs/자진한잎-수룡음-계락_piri_227.png,"(35, 72, 61, 113)",0.9975937
test/synth/src/symbols/shake-rep_006.png,test/split_pngs/수제천_haegeum_218.png,"(37, 40, 66, 79)",0.9996159
test/synth/src/symbols/shake-rep_007.png,test/split_pngs/여민락_haegeum_89.png,"(35, 38, 61, 79)",0.9996984
test/synth/src/symbols/shake_001.png,test/split_pngs/여민락_ajaeng_45.png,"(37, 41, 63, 83)",0.9995216
test/synth/src/symbols/shake_003.png,test/split_pngs/자진한잎-수룡음-계락_ajaeng_193.png,"(37, 52, 63, 94)",0.9997588
test/synth/src/symbols/shake_004.png,test/split_pngs/여민락_haegeum_1245.png,"(31, 37, 63, 78)",0.9997739
test/synth/src/symbols/shake_005.png,test/split_pngs/여민락_haegeum_295.png,"(31, 37, 62, 78)",0.999735
test/synth/src/symbols/shake_006.png,test/split_pngs/여민락_haegeum_1505.png,"(31, 38, 62, 79)",0.99973756
test/synth/src/symbols/shake_007.png,test/split_pngs/수제천_haegeum_389.png,"(39, 40, 64, 81)",0.9998138
test/synth/src/symbols/splash_001.png,test/split_pngs/영산회상-염불도드리_haegeum_29.png,"(59, 55, 82, 107)",0.9997662
test/synth/src/symbols/staccato.png,test/split_pngs/여민락_daegeum_205.png,"(78, 92, 90, 102)",0.9995473
test/synth/src/symbols/staccato_002.png,test/split_pngs/현악취타-군악_haegeum_290.png,"(74, 38, 96, 57)",0.99990463
test/synth/src/symbols/staccato_003.png,test/split_pngs/관악영산회상-상령산_haegeum_76.png,"(78, 87, 98, 102)",0.9998224
test/synth/src/symbols/tongue_001.png,test/split_pngs/취타-길군악_piri_97.png,"(74, 21, 96, 40)",0.9989057
test/synth/src/symbols/tongue_002.png,test/split_pngs/웃도드리_piri_291.png,"(71, 62, 94, 81)",0.99898916
test/synth/src/symbols/vib-long_001.png,test/split_pngs/수제천_daegeum_86.png,"(67, 23, 86, 113)",0.99962306
test/synth/src/symbols/vib-long_002.png,test/split_pngs/남창계면-삼수대엽_haegeum_41.png,"(78, 8, 93, 82)",0.9995419
test/synth/src/symbols/vib-long_003.png,test/split_pngs/수제천_haegeum_352.png,"(74, 10, 88, 84)",0.99954313
test/synth/src/symbols/vib_001.png,test/split_pngs/여민락_daegeum_153.png,"(85, 30, 93, 100)",0.99956286
test/synth/src/symbols/vib_002.png,test/split_pngs/관악영산회상-중령산_haegeum_157.png,"(79, 49, 91, 99)",0.9994221
test/synth/src/symbols/ignore_001.png,test/split_pngs/밑도드리_geomungo_341.png,"(76, 67, 98, 86)",0.6432872
test/synth/src/symbols/ignore_002.png,test/split_pngs/영산회상-중령산_haegeum_356.png,"(81, 120, 101, 134)",0.74729764
test/synth/src/symbols/ignore_003.png,test/split_pngs/밑도드리_geomungo_341.png,"(76, 64, 98, 86)",0.67877305
test/synth/src/notes/eung.png,dataset/jeongganbo/split_pages/daegeum_pg-259.png,"(1206, 1111, 1206+63, 1111+69)",0 
test/synth/src/notes/eung_d.png,dataset/jeongganbo/split_pages/geomungo_pg-259.png,"(1197, 1123, 1197+50, 1123+51)",0
test/synth/src/notes/hwang.png,dataset/jeongganbo/split_pages/daegeum_pg-258.png,"(1709, 505, 1709+52, 505+56)",0
test/synth/src/notes/hyeop_dd.png,dataset/jeongganbo/split_pages/geomungo_pg-268.png,"(1372, 2199, 1372+49, 2199+52)",0
test/synth/src/symbols/diff-str-2_002.png,dataset/jeongganbo/split_pages/geomungo_pg-157.png,"(1426, 669, 1426+27, 669+65)",0
test/synth/src/symbols/diff-str-fast_003.png,dataset/jeongganbo/split_pages/geomungo_pg-104.png,"(1965, 727, 1965+28, 727+53)",0
test/synth/src/symbols/fermata_002.png,dataset/jeongganbo/split_pages/daegeum_pg-258.png,"(946, 1483, 946+24, 1483+27)",0
test/synth/src/symbols/fermata_002.png,dataset/jeongganbo/split_jeonggans/수제천_piri_45.png,"(75, 85, 75+22, 85+24)",0
test/synth/src/symbols/ignore_026.png,dataset/jeongganbo/split_pages/geomungo_pg-289.png,"(1605, 1332, 1605+25, 1332+58)",0
test/synth/src/symbols/ignore_041.png,dataset/jeongganbo/split_pages/geomungo_pg-268.png,"(1421, 2217, 1421+24, 2217+22)",0
test/synth/src/symbols/neunanina_001.png,dataset/jeongganbo/split_pages/daegeum_pg-011.png,"(350, 2204, 350+44, 2204+29)",0
test/synth/src/symbols/nineurani_001.png,dataset/jeongganbo/split_pages/daegeum_pg-011.png,"(352, 1887, 352+40, 1887+27)",0
test/synth/src/symbols/neuneneu_001.png,dataset/jeongganbo/split_pages/daegeum_pg-013.png,"(353, 817, 353+35, 817+48)",0
test/synth/src/symbols/niro_001.png,dataset/jeongganbo/split_pages/daegeum_pg-012.png,"(378, 1355, 378+30, 1355+35)",0
test/synth/src/symbols/no_002.png,dataset/jeongganbo/split_pages/geomungo_pg-124.png,"(1785, 2138, 1785+28, 2138+42)",0
test/synth/src/symbols/shake-rep_002.png,dataset/jeongganbo/split_pages/daegeum_pg-258.png,"(1162, 2780, 1162+43, 2780+56)",0
test/synth/src/symbols/shake_002.png,dataset/jeongganbo/split_pages/daegeum_pg-265.png,"(511, 927, 511+48, 927+58)",0
